Heading,Link,Summary,Date
Walt Disney head seeks regulatory certainty for govt,http://economictimes.indiatimes.com/industry/media/entertainment/walt-disney-head-seeks-regulatory-certainty-for-govt/articleshow/18931352.cms,,"Mar 12, 2013, 07:50 PM IST"
Now 'Vishwaroopam 2' in Auro 3D format,http://economictimes.indiatimes.com/industry/media/entertainment/now-vishwaroopam-2-in-auro-3d-format/articleshow/18950203.cms,,"Mar 13, 2013, 02:03 PM IST"
Melbourne film fest to celebrate 100 years of Indian cinema,http://economictimes.indiatimes.com/industry/media/entertainment/melbourne-film-fest-to-celebrate-100-years-of-indian-cinema/articleshow/18892452.cms,,"Mar 10, 2013, 04:42 PM IST"
Ajay Devgn in Rs 400-crore pact with Star India for movie rights,http://economictimes.indiatimes.com/industry/media/entertainment/ajay-devgn-in-rs-400-crore-pact-with-star-india-for-movie-rights/articleshow/18784523.cms,,"Mar 4, 2013, 03:50 AM IST"
Movie Review: The Attacks of 26/11,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-the-attacks-of-26/11/articleshow/18745740.cms,,"Mar 1, 2013, 12:44 PM IST"
Budget 2013: Film exhibition will be exempted from service tax,http://economictimes.indiatimes.com/industry/media/entertainment/budget-2013-film-exhibition-will-be-exempted-from-service-tax/articleshow/18730455.cms,,"Feb 28, 2013, 04:31 PM IST"
CCI probes Kamal Haasan's complaint against theatres on Vishwaroopam,http://economictimes.indiatimes.com/industry/media/entertainment/cci-probes-kamal-haasans-complaint-against-theatres-on-vishwaroopam/articleshow/18745845.cms,,"Mar 1, 2013, 12:51 PM IST"
"I, Me Aur Main: Movie Review",http://economictimes.indiatimes.com/industry/media/entertainment/i-me-aur-main-movie-review/articleshow/18747665.cms,,"Mar 1, 2013, 03:13 PM IST"
"Times Celebex: Salman Khan, Katrina Kaif at the top",http://economictimes.indiatimes.com/industry/media/entertainment/times-celebex-salman-khan-katrina-kaif-at-the-top/articleshow/18804628.cms,,"Mar 5, 2013, 04:58 AM IST"
"Budget 2013: Prasar Bharati gets Rs 2,180 crore as grants-in-aid",http://economictimes.indiatimes.com/industry/media/entertainment/budget-2013-prasar-bharati-gets-rs-2180-crore-as-grants-in-aid/articleshow/18732206.cms,,"Feb 28, 2013, 06:23 PM IST"
"BARC viewership system may start TRPs by March, 2014",http://economictimes.indiatimes.com/industry/media/entertainment/barc-viewership-system-may-start-trps-by-march-2014/articleshow/18812675.cms,,"Mar 5, 2013, 04:20 PM IST"
Budget 2013: Partial relief for film producers,http://economictimes.indiatimes.com/industry/media/entertainment/budget-2013-partial-relief-for-film-producers/articleshow/18734420.cms,,"Feb 28, 2013, 08:38 PM IST"
Budget 2013: Priyanka Chopra says plenty of postives for women,http://economictimes.indiatimes.com/industry/media/entertainment/budget-2013-priyanka-chopra-says-plenty-of-postives-for-women/articleshow/18741615.cms,,"Mar 1, 2013, 06:05 AM IST"
KKR’s CEO Venky Mysore to head Shah Rukh Khan’s Red Chillies as well,http://economictimes.indiatimes.com/industry/media/entertainment/kkrs-ceo-venky-mysore-to-head-shah-rukh-khans-red-chillies-as-well/articleshow/18584176.cms,,"Feb 20, 2013, 05:12 AM IST"
"Oscars 2013: 'Life of Pi' wins best cinematography, visual effects",http://economictimes.indiatimes.com/industry/media/entertainment/oscars-2013-life-of-pi-wins-best-cinematography-visual-effects/articleshow/18669025.cms,,"Feb 25, 2013, 08:20 AM IST"
Cinepolis India bets on small cities; to double screens this year,http://economictimes.indiatimes.com/industry/media/entertainment/cinepolis-india-bets-on-small-cities-to-double-screens-this-year/articleshow/18655410.cms,,"Feb 24, 2013, 11:46 AM IST"
Oscars 2013 race: Why Argo will trump Lincoln,http://economictimes.indiatimes.com/industry/media/entertainment/oscars-2013-race-why-argo-will-trump-lincoln/articleshow/18645958.cms,,"Feb 24, 2013, 02:49 AM IST"
10 must-see documentaries that tackle issues ranging from political to musical,http://economictimes.indiatimes.com/industry/media/entertainment/10-must-see-documentaries-that-tackle-issues-ranging-from-political-to-musical/articleshow/18646053.cms,,"Feb 24, 2013, 02:46 AM IST"
'Life Of Pi' most mistake-free Oscar worthy movie,http://economictimes.indiatimes.com/industry/media/entertainment/life-of-pi-most-mistake-free-oscar-worthy-movie/articleshow/18659459.cms,,"Feb 24, 2013, 06:18 PM IST"
"Salman, Kareena grab the top spot on Times Celebex",http://economictimes.indiatimes.com/industry/media/entertainment/salman-kareena-grab-the-top-spot-on-times-celebex/articleshow/18522974.cms,,"Feb 16, 2013, 05:45 AM IST"
Malaysia lifts ban on 'Vishwaroopam',http://economictimes.indiatimes.com/industry/media/entertainment/malaysia-lifts-ban-on-vishwaroopam/articleshow/18573562.cms,,"Feb 19, 2013, 02:54 PM IST"
Movie Review: Zila Ghaziabad,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-zila-ghaziabad/articleshow/18627232.cms,,"Feb 22, 2013, 02:43 PM IST"
Movie Review: Kai Po Che!,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-kai-po-che/articleshow/18627270.cms,,"Feb 22, 2013, 02:47 PM IST"
PVR to invest Rs 150 cr to open 75 new screens in next one year,http://economictimes.indiatimes.com/industry/media/entertainment/pvr-to-invest-rs-150-cr-to-open-75-new-screens-in-next-one-year/articleshow/18427916.cms,,"Feb 10, 2013, 12:05 PM IST"
"Endemol, Eros International ink 50:50 content deal, to share investments of Rs 100 crore",http://economictimes.indiatimes.com/industry/media/entertainment/endemol-eros-international-ink-5050-content-deal-to-share-investments-of-rs-100-crore/articleshow/18455001.cms,,"Feb 12, 2013, 04:09 AM IST"
Ravi Shankar wins best world music album posthumous Grammy,http://economictimes.indiatimes.com/industry/media/entertainment/ravi-shankar-wins-best-world-music-album-posthumous-grammy/articleshow/18442302.cms,,"Feb 11, 2013, 11:09 AM IST"
Demand for ban on films should be challenged: Kamal Haasan,http://economictimes.indiatimes.com/industry/media/entertainment/demand-for-ban-on-films-should-be-challenged-kamal-haasan/articleshow/18418058.cms,,"Feb 9, 2013, 06:16 PM IST"
"Budget 2013: Rationalise tax structure for DTH & cable services, says FICCI",http://economictimes.indiatimes.com/industry/media/entertainment/budget-2013-rationalise-tax-structure-for-dth-cable-services-says-ficci/articleshow/18482390.cms,,"Feb 13, 2013, 03:49 PM IST"
"No anger over 'Vishwaroopam' row, it made me feel sorry: Kamal Haasan",http://economictimes.indiatimes.com/industry/media/entertainment/no-anger-over-vishwaroopam-row-it-made-me-feel-sorry-kamal-haasan/articleshow/18405092.cms,,"Feb 8, 2013, 10:01 PM IST"
"ABCD – Any Body Can
Dance: Movie Review",http://economictimes.indiatimes.com/industry/media/entertainment/abcd-any-body-candance-movie-review-/articleshow/18402965.cms,,"Feb 8, 2013, 07:28 PM IST"
Rs 100 crore to be allocated to Community Radio Stations,http://economictimes.indiatimes.com/industry/media/entertainment/rs-100-crore-to-be-allocated-to-community-radio-stations/articleshow/18446291.cms,,"Feb 11, 2013, 04:51 PM IST"
Budget 2013: FICCI seeks rationalization of entertainment tax across states,http://economictimes.indiatimes.com/industry/media/entertainment/budget-2013-ficci-seeks-rationalization-of-entertainment-tax-across-states/articleshow/18482851.cms,,"Feb 13, 2013, 04:22 PM IST"
Special 26: Movie review,http://economictimes.indiatimes.com/industry/media/entertainment/special-26-movie-review/articleshow/18450378.cms,,"Feb 11, 2013, 09:48 PM IST"
Bollywood no longer talks of piracy; but ignoring dangers of online can be costly,http://economictimes.indiatimes.com/industry/media/entertainment/bollywood-no-longer-talks-of-piracy-but-ignoring-dangers-of-online-can-be-costly/articleshow/18310630.cms,,"Feb 3, 2013, 11:03 AM IST"
Vishwaroopam row: Centre forms Committee to review Cinema Act,http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-row-centre-forms-committee-to-review-cinema-act/articleshow/18334946.cms,,"Feb 4, 2013, 06:24 PM IST"
'Media industry to be consulted while framing sector policies',http://economictimes.indiatimes.com/industry/media/entertainment/media-industry-to-be-consulted-while-framing-sector-policies/articleshow/18318131.cms,,"Feb 3, 2013, 03:05 PM IST"
CCI to probe Prasar Bharati complaint against TAM,http://economictimes.indiatimes.com/industry/media/entertainment/cci-to-probe-prasar-bharati-complaint-against-tam/articleshow/18317571.cms,,"Feb 3, 2013, 02:09 PM IST"
"'Vishwaroopam row' ends; Kamal Haasan, Muslim groups reach accord",http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-row-ends-kamal-haasan-muslim-groups-reach-accord/articleshow/18308007.cms,,"Feb 2, 2013, 08:15 PM IST"
"Kamal Haasan agrees to cut scenes, film row ends",http://economictimes.indiatimes.com/industry/media/entertainment/kamal-haasan-agrees-to-cut-scenes-film-row-ends/articleshow/18311123.cms,,"Feb 3, 2013, 12:20 AM IST"
Crucial meeting to break the logjam on Vishwaroopam,http://economictimes.indiatimes.com/industry/media/entertainment/crucial-meeting-to-break-the-logjam-on-vishwaroopam/articleshow/18304490.cms,,"Feb 2, 2013, 02:44 PM IST"
Imported set-top boxes dominate market after cable digitalisation,http://economictimes.indiatimes.com/industry/media/entertainment/imported-set-top-boxes-dominate-market-after-cable-digitalisation/articleshow/18332153.cms,,"Feb 4, 2013, 02:47 PM IST"
Ban on Kamal Haasan's 'Vishwaroopam' lifted in Tamil Nadu,http://economictimes.indiatimes.com/industry/media/entertainment/ban-on-kamal-haasans-vishwaroopam-lifted-in-tamil-nadu/articleshow/18320862.cms,,"Feb 3, 2013, 07:34 PM IST"
"Kamal Haasan, government withdraw pleas in HC on Vishwaroopam",http://economictimes.indiatimes.com/industry/media/entertainment/kamal-haasan-government-withdraw-pleas-in-hc-on-vishwaroopam/articleshow/18331401.cms,,"Feb 4, 2013, 01:29 PM IST"
Allow Vishwaroopam screening: Malaysia's ethnic Indian party,http://economictimes.indiatimes.com/industry/media/entertainment/allow-vishwaroopam-screening-malaysias-ethnic-indian-party/articleshow/18271784.cms,,"Jan 31, 2013, 03:51 PM IST"
Vishwaroopam: More support from film fraternity for Kamal Haasan,http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-more-support-from-film-fraternity-for-kamal-haasan/articleshow/18273234.cms,,"Jan 31, 2013, 05:42 PM IST"
"Vishwaroopam may be released soon, compromise on the cards",http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-may-be-released-soon-compromise-on-the-cards/articleshow/18273931.cms,,"Jan 31, 2013, 06:35 PM IST"
"'Vishwaroopam': Kamal thanks Jayalalithaa, rules out SC move for now",http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-kamal-thanks-jayalalithaa-rules-out-sc-move-for-now/articleshow/18274346.cms,,"Jan 31, 2013, 07:07 PM IST"
IPL auction: Pakistan players snubbed again,http://economictimes.indiatimes.com/industry/media/entertainment/ipl-auction-pakistan-players-snubbed-again/articleshow/18272105.cms,,"Jan 31, 2013, 04:13 PM IST"
Vishwaroopam row: Centre to have relook at Cinema Act,http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-row-centre-to-have-relook-at-cinema-act/articleshow/18274021.cms,,"Jan 31, 2013, 06:44 PM IST"
Film personalities welcome Jayalalithaa's initiative,http://economictimes.indiatimes.com/industry/media/entertainment/film-personalities-welcome-jayalalithaas-initiative/articleshow/18272754.cms,,"Jan 31, 2013, 05:02 PM IST"
Kamal Hassan indicates he may wait before moving SC on 'Vishwaroopam',http://economictimes.indiatimes.com/industry/media/entertainment/kamal-hassan-indicates-he-may-wait-before-moving-sc-on-vishwaroopam/articleshow/18269894.cms,,"Jan 31, 2013, 01:06 PM IST"
Glimmer of hope for Kamal Hassan's Vishwaroopam,http://economictimes.indiatimes.com/industry/media/entertainment/glimmer-of-hope-for-kamal-hassans-vishwaroopam/articleshow/18272470.cms,,"Jan 31, 2013, 04:41 PM IST"
"Anupam Kher, Akshay Kumar support Kamal Haasan on Vishwaroopam ban",http://economictimes.indiatimes.com/industry/media/entertainment/anupam-kher-akshay-kumar-support-kamal-haasan-on-vishwaroopam-ban/articleshow/18275101.cms,,"Jan 31, 2013, 07:58 PM IST"
Mind it: Rajinikanth gets a rival in unlikely hero 'Power Star' S Srinivasan,http://economictimes.indiatimes.com/industry/media/entertainment/mind-it-rajinikanth-gets-a-rival-in-unlikely-hero-power-star-s-srinivasan/articleshow/18189722.cms,,"Jan 26, 2013, 06:47 AM IST"
"""Vishwaroopam"" released in Karnataka, police assures full security",http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-released-in-karnataka-police-assures-full-security/articleshow/18238202.cms,,"Jan 29, 2013, 03:51 PM IST"
"Now, Malaysia bans Kamal Haasan's 'Vishwaroopam'",http://economictimes.indiatimes.com/industry/media/entertainment/now-malaysia-bans-kamal-haasans-vishwaroopam/articleshow/18198128.cms,,"Jan 26, 2013, 07:26 PM IST"
'Vishwaroopam' shows on in Hyderabad,http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-shows-on-in-hyderabad/articleshow/18197214.cms,,"Jan 26, 2013, 05:36 PM IST"
Hinduja group acquires Belgium media firm Alfacam,http://economictimes.indiatimes.com/industry/media/entertainment/hinduja-group-acquires-belgium-media-firm-alfacam/articleshow/18205542.cms,,"Jan 27, 2013, 01:25 PM IST"
Have no safety issues in India: Shah Rukh Khan,http://economictimes.indiatimes.com/industry/media/entertainment/have-no-safety-issues-in-india-shah-rukh-khan/articleshow/18244772.cms,,"Jan 29, 2013, 11:06 PM IST"
Celebrities indeed becoming a soft target: Priyanka Chopra on SRK,http://economictimes.indiatimes.com/industry/media/entertainment/celebrities-indeed-becoming-a-soft-target-priyanka-chopra-on-srk/articleshow/18242110.cms,,"Jan 29, 2013, 08:54 PM IST"
"SRK's security restored, but is not linked to Malik statement: Police",http://economictimes.indiatimes.com/industry/media/entertainment/srks-security-restored-but-is-not-linked-to-malik-statement-police/articleshow/18242237.cms,,"Jan 29, 2013, 09:08 PM IST"
'Vishwaroopam' running in theatres despite protests,http://economictimes.indiatimes.com/industry/media/entertainment/vishwaroopam-running-in-theatres-despite-protests/articleshow/18195673.cms,,"Jan 26, 2013, 02:28 PM IST"
Wait continues for Kamal Hassan's Vishwaroopam,http://economictimes.indiatimes.com/industry/media/entertainment/wait-continues-for-kamal-hassans-vishwaroopam/articleshow/18220312.cms,,"Jan 28, 2013, 02:06 PM IST"
Tamil Nadu bans screening of 'Vishwaroopam',http://economictimes.indiatimes.com/industry/media/entertainment/tamil-nadu-bans-screening-of-vishwaroopam/articleshow/18155095.cms,,"Jan 23, 2013, 10:50 PM IST"
Tamil Nadu bans screening of 'Vishwaroopam' for 2 weeks,http://economictimes.indiatimes.com/industry/media/entertainment/tamil-nadu-bans-screening-of-vishwaroopam-for-2-weeks/articleshow/18160780.cms,,"Jan 24, 2013, 09:04 AM IST"
3 Delhi students' films shortlisted at BAFTA's 'Faith Shorts',http://economictimes.indiatimes.com/industry/media/entertainment/3-delhi-students-films-shortlisted-at-baftas-faith-shorts/articleshow/18090707.cms,,"Jan 19, 2013, 07:02 PM IST"
"Will take legal recourse against ban on film, says Kamal Hassan",http://economictimes.indiatimes.com/industry/media/entertainment/will-take-legal-recourse-against-ban-on-film-says-kamal-hassan/articleshow/18162519.cms,,"Jan 24, 2013, 11:54 AM IST"
